Store,Dept,Date,IsHoliday,Weekly_Pred
1,74,2011-03-11,False,12719.21
1,74,2011-03-18,False,12719.21
1,74,2011-03-25,False,12719.21
1,74,2011-04-01,False,12719.21
1,74,2011-04-08,False,12719.21
1,74,2011-04-15,False,12719.21
1,74,2011-04-22,False,12719.21
1,74,2011-04-29,False,12719.21
1,79,2011-03-04,False,30624.72
1,79,2011-03-11,False,30624.72
1,79,2011-03-18,False,30624.72
1,79,2011-03-25,False,30624.72
1,79,2011-04-01,False,30624.72
1,79,2011-04-08,False,30624.72
1,79,2011-04-15,False,30624.72
1,79,2011-04-22,False,30624.72
1,79,2011-04-29,False,30624.72
1,80,2011-03-04,False,15171.01
1,80,2011-03-11,False,15171.01
1,80,2011-03-18,False,15171.01
1,80,2011-03-25,False,15171.01
1,80,2011-04-01,False,15171.01
1,80,2011-04-08,False,15171.01
1,80,2011-04-15,False,15171.01
1,80,2011-04-22,False,15171.01
1,80,2011-04-29,False,15171.01
1,81,2011-03-04,False,27205.38
1,81,2011-03-11,False,27205.38
1,81,2011-03-18,False,27205.38
1,81,2011-03-25,False,27205.38
1,81,2011-04-01,False,27205.38
1,81,2011-04-08,False,27205.38
1,81,2011-04-15,False,27205.38
1,81,2011-04-22,False,27205.38
1,81,2011-04-29,False,27205.38
1,82,2011-03-04,False,20803.27
1,82,2011-03-11,False,20803.27
1,82,2011-03-18,False,20803.27
1,82,2011-03-25,False,20803.27
1,82,2011-04-01,False,20803.27
1,82,2011-04-08,False,20803.27
1,82,2011-04-15,False,20803.27
1,82,2011-04-22,False,20803.27
1,82,2011-04-29,False,20803.27
1,83,2011-03-04,False,5464.0
1,83,2011-03-11,False,5464.0
1,83,2011-03-18,False,5464.0
1,83,2011-03-25,False,5464.0
1,83,2011-04-01,False,5464.0
1,83,2011-04-08,False,5464.0
1,83,2011-04-15,False,5464.0
1,83,2011-04-22,False,5464.0
1,83,2011-04-29,False,5464.0
1,85,2011-03-04,False,2966.47
1,85,2011-03-11,False,2966.47
1,85,2011-03-18,False,2966.47
1,85,2011-03-25,False,2966.47
1,85,2011-04-01,False,2966.47
1,85,2011-04-08,False,2966.47
1,85,2011-04-15,False,2966.47
1,85,2011-04-22,False,2966.47
1,85,2011-04-29,False,2966.47
1,87,2011-03-04,False,53575.77
1,87,2011-03-11,False,53575.77
1,87,2011-03-18,False,53575.77
1,87,2011-03-25,False,53575.77
1,87,2011-04-01,False,53575.77
1,87,2011-04-08,False,53575.77
1,87,2011-04-15,False,53575.77
1,87,2011-04-22,False,53575.77
1,87,2011-04-29,False,53575.77
1,90,2011-03-04,False,72506.47
1,90,2011-03-11,False,72506.47
1,90,2011-03-18,False,72506.47
1,90,2011-03-25,False,72506.47
1,90,2011-04-01,False,72506.47
1,90,2011-04-08,False,72506.47
1,90,2011-04-15,False,72506.47
1,90,2011-04-22,False,72506.47
1,90,2011-04-29,False,72506.47
1,91,2011-03-04,False,59436.45
1,91,2011-03-11,False,59436.45
1,91,2011-03-18,False,59436.45
1,91,2011-03-25,False,59436.45
1,91,2011-04-01,False,59436.45
1,91,2011-04-08,False,59436.45
1,91,2011-04-15,False,59436.45
1,91,2011-04-22,False,59436.45
1,91,2011-04-29,False,59436.45
1,92,2011-03-04,False,112865.16
1,92,2011-03-11,False,112865.16
1,92,2011-03-18,False,112865.16
1,92,2011-03-25,False,112865.16
1,92,2011-04-01,False,112865.16
1,92,2011-04-08,False,112865.16
1,92,2011-04-15,False,112865.16
1,92,2011-04-22,False,112865.16
1,92,2011-04-29,False,112865.16
1,93,2011-03-04,False,59336.68
1,93,2011-03-11,False,59336.68
1,93,2011-03-18,False,59336.68
1,93,2011-03-25,False,59336.68
1,93,2011-04-01,False,59336.68
1,93,2011-04-08,False,59336.68
1,93,2011-04-15,False,59336.68
1,93,2011-04-22,False,59336.68
1,93,2011-04-29,False,59336.68
1,94,2011-03-04,False,58180.35
1,94,2011-03-11,False,58180.35
1,94,2011-03-18,False,58180.35
1,94,2011-03-25,False,58180.35
1,94,2011-04-01,False,58180.35
1,94,2011-04-08,False,58180.35
1,94,2011-04-15,False,58180.35
1,94,2011-04-22,False,58180.35
1,94,2011-04-29,False,58180.35
1,95,2011-03-04,False,107742.95
1,95,2011-03-11,False,107742.95
1,95,2011-03-18,False,107742.95
1,95,2011-03-25,False,107742.95
1,95,2011-04-01,False,107742.95
1,95,2011-04-08,False,107742.95
1,95,2011-04-15,False,107742.95
1,95,2011-04-22,False,107742.95
1,95,2011-04-29,False,107742.95
1,96,2011-03-04,False,29752.67
1,96,2011-03-11,False,29752.67
1,96,2011-03-18,False,29752.67
1,96,2011-03-25,False,29752.67
1,96,2011-04-01,False,29752.67
1,96,2011-04-08,False,29752.67
1,96,2011-04-15,False,29752.67
1,96,2011-04-22,False,29752.67
1,96,2011-04-29,False,29752.67
1,97,2011-03-04,False,29680.01
1,97,2011-03-11,False,29680.01
1,97,2011-03-18,False,29680.01
1,97,2011-03-25,False,29680.01
1,97,2011-04-01,False,29680.01
1,97,2011-04-08,False,29680.01
1,97,2011-04-15,False,29680.01
1,97,2011-04-22,False,29680.01
1,97,2011-04-29,False,29680.01
1,98,2011-03-04,False,11445.78
1,98,2011-03-11,False,11445.78
1,98,2011-03-18,False,11445.78
1,98,2011-03-25,False,11445.78
1,98,2011-04-01,False,11445.78
1,98,2011-04-08,False,11445.78
1,98,2011-04-15,False,11445.78
1,98,2011-04-22,False,11445.78
1,98,2011-04-29,False,11445.78
1,99,2011-03-04,False,0.0
1,99,2011-03-11,False,0.0
2,1,2011-03-04,False,22631.87
2,1,2011-03-11,False,22631.87
2,1,2011-03-18,False,22631.87
2,1,2011-03-25,False,22631.87
2,1,2011-04-01,False,22631.87
2,1,2011-04-08,False,22631.87
2,1,2011-04-15,False,22631.87
2,1,2011-04-22,False,22631.87
2,1,2011-04-29,False,22631.87
2,2,2011-03-04,False,65829.84
2,2,2011-03-11,False,65829.84
2,2,2011-03-18,False,65829.84
2,2,2011-03-25,False,65829.84
2,2,2011-04-01,False,65829.84
2,2,2011-04-08,False,65829.84
2,2,2011-04-15,False,65829.84
2,2,2011-04-22,False,65829.84
2,2,2011-04-29,False,65829.84
2,3,2011-03-04,False,11936.79
2,3,2011-03-11,False,11936.79
2,3,2011-03-18,False,11936.79
2,3,2011-03-25,False,11936.79
2,3,2011-04-01,False,11936.79
2,3,2011-04-08,False,11936.79
2,3,2011-04-15,False,11936.79
2,3,2011-04-22,False,11936.79
2,3,2011-04-29,False,11936.79
2,4,2011-03-04,False,43477.94
2,4,2011-03-11,False,43477.94
2,4,2011-03-18,False,43477.94
2,4,2011-03-25,False,43477.94
2,4,2011-04-01,False,43477.94
2,4,2011-04-08,False,43477.94
2,4,2011-04-15,False,43477.94
2,4,2011-04-22,False,43477.94
2,4,2011-04-29,False,43477.94
2,5,2011-03-04,False,31959.91
2,5,2011-03-11,False,31959.91
2,5,2011-03-18,False,31959.91
2,5,2011-03-25,False,31959.91
2,5,2011-04-01,False,31959.91
2,5,2011-04-08,False,31959.91
2,5,2011-04-15,False,31959.91
2,5,2011-04-22,False,31959.91
2,5,2011-04-29,False,31959.91
2,6,2011-03-04,False,5827.75
2,6,2011-03-11,False,5827.75
2,6,2011-03-18,False,5827.75
2,6,2011-03-25,False,5827.75
2,6,2011-04-01,False,5827.75
2,6,2011-04-08,False,5827.75
2,6,2011-04-15,False,5827.75
2,6,2011-04-22,False,5827.75
2,6,2011-04-29,False,5827.75
2,7,2011-03-04,False,31330.01
2,7,2011-03-11,False,31330.01
2,7,2011-03-18,False,31330.01
2,7,2011-03-25,False,31330.01
2,7,2011-04-01,False,31330.01
2,7,2011-04-08,False,31330.01
2,7,2011-04-15,False,31330.01
2,7,2011-04-22,False,31330.01
2,7,2011-04-29,False,31330.01
2,8,2011-03-04,False,57192.25
2,8,2011-03-11,False,57192.25
2,8,2011-03-18,False,57192.25
2,8,2011-03-25,False,57192.25
2,8,2011-04-01,False,57192.25
2,8,2011-04-08,False,57192.25
2,8,2011-04-15,False,57192.25
2,8,2011-04-22,False,57192.25
2,8,2011-04-29,False,57192.25
2,9,2011-03-04,False,29900.47
2,9,2011-03-11,False,29900.47
2,9,2011-03-18,False,29900.47
2,9,2011-03-25,False,29900.47
2,9,2011-04-01,False,29900.47
2,9,2011-04-08,False,29900.47
2,9,2011-04-15,False,29900.47
2,9,2011-04-22,False,29900.47
2,9,2011-04-29,False,29900.47
2,10,2011-03-04,False,40176.28
2,10,2011-03-11,False,40176.28
2,10,2011-03-18,False,40176.28
2,10,2011-03-25,False,40176.28
2,10,2011-04-01,False,40176.28
2,10,2011-04-08,False,40176.28
2,10,2011-04-15,False,40176.28
2,10,2011-04-22,False,40176.28
2,10,2011-04-29,False,40176.28
2,11,2011-03-04,False,17050.25
2,11,2011-03-11,False,17050.25
2,11,2011-03-18,False,17050.25
2,11,2011-03-25,False,17050.25
2,11,2011-04-01,False,17050.25
2,11,2011-04-08,False,17050.25
2,11,2011-04-15,False,17050.25
2,11,2011-04-22,False,17050.25
2,11,2011-04-29,False,17050.25
2,12,2011-03-04,False,7248.51
2,12,2011-03-11,False,7248.51
2,12,2011-03-18,False,7248.51
2,12,2011-03-25,False,7248.51
2,12,2011-04-01,False,7248.51
2,12,2011-04-08,False,7248.51
2,12,2011-04-15,False,7248.51
2,12,2011-04-22,False,7248.51
2,12,2011-04-29,False,7248.51
2,13,2011-03-04,False,47681.17
2,13,2011-03-11,False,47681.17
2,13,2011-03-18,False,47681.17
2,13,2011-03-25,False,47681.17
2,13,2011-04-01,False,47681.17
2,13,2011-04-08,False,47681.17
2,13,2011-04-15,False,47681.17
2,13,2011-04-22,False,47681.17
2,13,2011-04-29,False,47681.17
2,14,2011-03-04,False,18468.61
2,14,2011-03-11,False,18468.61
2,14,2011-03-18,False,18468.61
2,14,2011-03-25,False,18468.61
2,14,2011-04-01,False,18468.61
2,14,2011-04-08,False,18468.61
2,14,2011-04-15,False,18468.61
2,14,2011-04-22,False,18468.61
2,14,2011-04-29,False,18468.61
2,16,2011-03-04,False,23137.36
2,16,2011-03-11,False,23137.36
2,16,2011-03-18,False,23137.36
2,16,2011-03-25,False,23137.36
2,16,2011-04-01,False,23137.36
2,16,2011-04-08,False,23137.36
2,16,2011-04-15,False,23137.36
